"good" "purpose" "fico" "loan_amnt" "income"
"good" "debt_consolidation" 722 30000 140004
"good" "debt_consolidation" 732 12300 49800
"good" "debt_consolidation" 732 8000 65458
"good" "small_business" 732 20000 60000
"good" "debt_consolidation" 727 8000 92000
"good" "major_purchase" 672 2300 12000
"good" "debt_consolidation" 697 3500 NA
"good" "vacation_wedding" 702 4200 55600
"good" "debt_consolidation" 702 3500 NA
"good" "major_purchase" 767 6000 135000
"good" "vacation_wedding" 697 12000 46000
"good" "home_improvement" 757 11000 NA
"bad" "debt_consolidation" 732 20000 47004
"good" "debt_consolidation" 662 5000 45000
"bad" "debt_consolidation" 732 1375 NA
"bad" "debt_consolidation" 697 4000 NA
"good" "major_purchase" 667 12000 94140
"good" "debt_consolidation" 712 12000 45996
"good" "home_improvement" 707 5400 NA
"bad" "major_purchase" 692 1675 NA
"good" "debt_consolidation" 662 5000 NA
"good" "debt_consolidation" 742 12500 NA
"good" "small_business" 702 16000 NA
"good" "debt_consolidation" 702 14000 NA
"good" "debt_consolidation" 767 35000 83000
"good" "debt_consolidation" 742 9600 NA
"good" "debt_consolidation" 702 10000 155000
"good" "home_improvement" 752 3000 47000
"good" "debt_consolidation" 687 20000 120000
"good" "major_purchase" 727 9600 50256
"good" "major_purchase" 767 3500 24000
"good" "home_improvement" 672 6400 130000
"good" "major_purchase" 747 12000 115000
"good" "debt_consolidation" 747 20050 64200
"good" "small_business" 777 8000 NA
"bad" "debt_consolidation" 677 10000 NA
"good" "other" 692 18000 NA
"good" "debt_consolidation" 677 4500 NA
"good" "debt_consolidation" 747 7350 NA
"good" "major_purchase" 722 12000 NA
"good" "debt_consolidation" 787 19000 110004
"good" "debt_consolidation" 752 2250 NA
"good" "debt_consolidation" 752 19000 NA
"good" "debt_consolidation" 702 20000 80640
"good" "debt_consolidation" 692 16000 52000
"bad" "debt_consolidation" 702 10000 70000
"bad" "debt_consolidation" 697 15000 75000
"good" "home_improvement" 817 35000 160000
"bad" "debt_consolidation" 767 20000 70000
"bad" "debt_consolidation" 737 25000 46000
"good" "debt_consolidation" 687 9000 65000
"good" "vacation_wedding" 792 2000 18000
"good" "debt_consolidation" 702 8000 NA
"good" "home_improvement" 777 8000 69936
"good" "debt_consolidation" 747 6700 110000
"bad" "major_purchase" 722 7000 98100
"bad" "debt_consolidation" 742 25000 55000
"good" "debt_consolidation" 702 8400 22200
"good" "debt_consolidation" 767 3600 45000
"good" "debt_consolidation" 727 13000 NA
"good" "debt_consolidation" 732 22000 52000
"good" "home_improvement" 722 3500 105508
"good" "debt_consolidation" 737 18550 117000
"good" "debt_consolidation" 737 15000 80000
"good" "major_purchase" 682 7000 44000
"good" "debt_consolidation" 692 8400 26400
"good" "major_purchase" 702 6000 NA
"bad" "vacation_wedding" 677 3000 45000
"good" "debt_consolidation" 717 2000 36461
"bad" "debt_consolidation" 692 3000 55000
"good" "major_purchase" 702 9000 45600
"bad" "debt_consolidation" 702 3600 50000
"good" "debt_consolidation" 672 4500 25000
"good" "major_purchase" 747 17600 48000
"bad" "major_purchase" 732 5000 52164
"good" "debt_consolidation" 737 7500 NA
"good" "major_purchase" 802 4000 NA
"good" "debt_consolidation" 687 2500 NA
"good" "other" 722 35000 110000
"good" "major_purchase" 757 2000 NA
"bad" "debt_consolidation" 802 10000 57000
"good" "debt_consolidation" 767 7000 50000
"good" "major_purchase" 737 5000 NA
"bad" "home_improvement" 757 25000 90000
"good" "major_purchase" 732 3000 NA
"good" "debt_consolidation" 667 4000 NA
"bad" "debt_consolidation" 697 20000 42000
"bad" "vacation_wedding" 662 19000 80000
"bad" "debt_consolidation" 677 6600 30000
"good" "debt_consolidation" 697 3000 153000
"good" "debt_consolidation" 697 4800 39520
"good" "debt_consolidation" 692 20000 55000
"good" "vacation_wedding" 697 9600 NA
"good" "debt_consolidation" 712 2525 12960
"bad" "home_improvement" 732 2000 46800
"good" "major_purchase" 717 20000 73536
"good" "other" 707 11500 27000
"good" "major_purchase" 692 14500 56496
"good" "debt_consolidation" 787 6000 74000
"bad" "debt_consolidation" 707 26000 61600
"good" "home_improvement" 742 21600 154000
"bad" "debt_consolidation" 737 17000 60000
"good" "major_purchase" 702 23325 43800
"good" "debt_consolidation" 677 4900 NA
"good" "debt_consolidation" 767 7500 60000
"good" "debt_consolidation" 722 12000 55200
"good" "major_purchase" 762 9000 NA
"good" "home_improvement" 772 35000 275000
"bad" "debt_consolidation" 697 16000 NA
"good" "home_improvement" 697 3000 NA
"good" "debt_consolidation" 692 8000 24000
"good" "debt_consolidation" 732 9800 NA
"bad" "other" 692 5000 40800
"good" "debt_consolidation" 702 4000 35000
"good" "debt_consolidation" 692 2400 91000
"good" "major_purchase" 767 6000 120000
"good" "small_business" 797 10000 48000
"good" "major_purchase" 742 6000 NA
"good" "major_purchase" 772 2000 NA
"good" "home_improvement" 802 12000 NA
"good" "vacation_wedding" 717 4000 22000
"good" "home_improvement" 662 24000 129000
"good" "home_improvement" 817 16700 33400
"good" "home_improvement" 807 20000 79000
"good" "debt_consolidation" 707 15000 NA
"good" "major_purchase" 747 5500 NA
"good" "major_purchase" 742 7000 65000
"bad" "small_business" 757 35000 91000
"good" "debt_consolidation" 737 15000 NA
"good" "debt_consolidation" 707 18000 74000
"good" "debt_consolidation" 782 14400 45000
"good" "debt_consolidation" 717 18000 80400
"good" "debt_consolidation" 732 16500 NA
"good" "debt_consolidation" 692 9000 NA
"good" "debt_consolidation" 737 24000 75000
"good" "debt_consolidation" 677 12000 NA
"good" "home_improvement" 747 9600 36000
"good" "home_improvement" 777 4600 NA
"bad" "vacation_wedding" 672 7000 30720
"good" "major_purchase" 682 5000 36000
"good" "major_purchase" 792 2500 NA
"good" "medical" 727 25000 101000
"good" "home_improvement" 752 6000 NA
"good" "other" 672 3000 NA
"good" "debt_consolidation" 717 22750 50000
"good" "small_business" 677 10000 35000
"good" "vacation_wedding" 787 12000 NA
"good" "major_purchase" 772 3075 NA
"good" "debt_consolidation" 697 20000 40320
"bad" "debt_consolidation" 727 24000 85944
"good" "home_improvement" 797 35000 250000
"good" "debt_consolidation" 717 5950 78000
"good" "debt_consolidation" 707 8000 37876.8
"bad" "debt_consolidation" 677 8000 40000
"bad" "other" 682 8000 33996
"good" "debt_consolidation" 682 3000 NA
"bad" "home_improvement" 712 2100 NA
"good" "home_improvement" 722 4800 80000
"good" "home_improvement" 737 18000 65800
"bad" "debt_consolidation" 707 3600 33000
"good" "other" 762 5500 23004
"good" "debt_consolidation" 782 10000 NA
"good" "other" 717 2000 NA
"good" "home_improvement" 667 9750 NA
"bad" "medical" 667 6800 NA
"good" "major_purchase" 742 4000 59000
"bad" "small_business" 732 10000 60000
"good" "debt_consolidation" 727 18275 48000
"good" "other" 707 2000 NA
"bad" "vacation_wedding" 707 8000 NA
"bad" "home_improvement" 707 3000 30857
"bad" "debt_consolidation" 692 7925 98000
"good" "debt_consolidation" 767 24000 92000
"good" "debt_consolidation" 687 6600 48000
"good" "debt_consolidation" 687 10000 30636
"bad" "small_business" 697 5000 36000
"good" "debt_consolidation" 702 10000 73000
"good" "small_business" 687 4000 36500
"good" "debt_consolidation" 722 9050 NA
"good" "debt_consolidation" 742 8500 57600
"good" "home_improvement" 702 12000 175000
"good" "other" 752 12750 80000
"good" "vacation_wedding" 742 6000 110000
"good" "debt_consolidation" 782 20000 140000
"good" "debt_consolidation" 727 5550 64000
"good" "medical" 722 7000 43000
"good" "other" 777 14400 1e+05
"good" "debt_consolidation" 677 24000 65000
"good" "other" 707 8000 NA
"good" "debt_consolidation" 697 1000 28176
"good" "debt_consolidation" 662 25000 71007
"good" "small_business" 712 35000 240000
"good" "debt_consolidation" 692 6000 75000
"bad" "other" 707 10000 NA
"good" "debt_consolidation" 677 14500 40800
"good" "debt_consolidation" 737 30000 145000
"good" "other" 802 6000 72000
"good" "major_purchase" 697 11000 NA
"good" "debt_consolidation" 707 5100 60000
"good" "debt_consolidation" 742 9500 NA
"good" "major_purchase" 772 20400 40700
"good" "other" 757 12600 190000
"good" "debt_consolidation" 717 6000 24000
"good" "home_improvement" 772 15800 84000
"good" "major_purchase" 717 10000 80000
"bad" "small_business" 682 5200 60000
"good" "debt_consolidation" 702 11500 NA
"good" "debt_consolidation" 662 4000 40800
"good" "major_purchase" 682 6000 NA
"good" "debt_consolidation" 737 5600 19800
"good" "home_improvement" 682 4800 70000
"good" "debt_consolidation" 687 6000 57600
"good" "major_purchase" 697 8000 40320
"good" "debt_consolidation" 697 25000 65000
"bad" "major_purchase" 677 20000 60000
"good" "debt_consolidation" 682 10200 78000
"good" "debt_consolidation" 697 12000 65000
"good" "debt_consolidation" 752 8000 65000
"good" "debt_consolidation" 757 13500 NA
"good" "debt_consolidation" 667 17600 4e+05
"good" "debt_consolidation" 737 9125 NA
"good" "debt_consolidation" 677 8000 95000
"bad" "debt_consolidation" 697 12375 39552
"good" "debt_consolidation" 727 12000 75000
"good" "debt_consolidation" 702 6000 NA
"good" "debt_consolidation" 737 9900 46400
"good" "debt_consolidation" 687 12000 63000
"good" "major_purchase" 682 9000 NA
"good" "debt_consolidation" 722 8000 NA
"good" "other" 792 22000 78384
"bad" "major_purchase" 672 2500 48000
"good" "debt_consolidation" 672 5825 63180
"good" "small_business" 697 18000 62000
"good" "debt_consolidation" 692 16450 45000
"good" "other" 727 2500 15000
"good" "debt_consolidation" 752 6000 64500
"bad" "debt_consolidation" 692 15350 NA
"good" "other" 697 2400 69996
"good" "major_purchase" 697 10000 57000
"good" "small_business" 747 25000 70000
"good" "debt_consolidation" 682 5500 33000
"bad" "small_business" 692 12000 55000
"good" "other" 677 6000 61104
"good" "debt_consolidation" 707 16000 90000
"good" "debt_consolidation" 692 2500 92500
"good" "medical" 677 8000 55000
"bad" "debt_consolidation" 737 18000 66000
"good" "debt_consolidation" 722 13000 NA
"good" "debt_consolidation" 782 8000 140341.44
"good" "vacation_wedding" 662 1500 91000
"bad" "major_purchase" 732 8500 NA
"good" "debt_consolidation" 742 18000 102000
"good" "debt_consolidation" 702 15000 1e+05
"bad" "debt_consolidation" 662 15000 70000
"good" "home_improvement" 682 2800 90000
"good" "debt_consolidation" 777 10400 NA
"good" "home_improvement" 672 6000 70356
"good" "other" 717 5400 45000
"good" "debt_consolidation" 687 7500 48000
"good" "debt_consolidation" 662 4100 NA
"good" "major_purchase" 697 10000 36000
"good" "small_business" 757 16450 50000
"good" "debt_consolidation" 737 14500 64000
"bad" "debt_consolidation" 677 35000 87929
"good" "other" 707 7000 NA
"good" "debt_consolidation" 697 10000 43000
"good" "debt_consolidation" 727 9600 NA
"good" "debt_consolidation" 687 8000 120000
"good" "debt_consolidation" 697 12900 145000
"good" "debt_consolidation" 682 20000 185000
"bad" "vacation_wedding" 682 20000 60000
"bad" "home_improvement" 747 18000 40000
"bad" "debt_consolidation" 672 8000 NA
"good" "debt_consolidation" 727 35000 185000
"bad" "major_purchase" 782 3600 30000
"good" "debt_consolidation" 772 2000 NA
"good" "vacation_wedding" 687 6000 NA
"good" "debt_consolidation" 737 33250 130000
"good" "home_improvement" 807 15000 NA
"good" "debt_consolidation" 687 10800 41600
"good" "major_purchase" 752 12000 NA
"good" "debt_consolidation" 682 4000 12600
"good" "debt_consolidation" 687 16525 98400
"bad" "debt_consolidation" 667 20000 63820
"good" "medical" 742 4700 NA
"good" "debt_consolidation" 747 8000 24000
"good" "medical" 787 3500 70000
"good" "debt_consolidation" 702 6000 85000
"good" "major_purchase" 732 1825 NA
"good" "debt_consolidation" 742 3950 45000
"bad" "major_purchase" 722 7000 28800
"good" "small_business" 737 7200 23000
"good" "major_purchase" 742 5000 NA
"good" "vacation_wedding" 692 5000 35000
"bad" "medical" 697 15000 75600
"good" "small_business" 742 20000 120000
"good" "major_purchase" 677 4800 NA
"good" "debt_consolidation" 722 2500 42000
"good" "debt_consolidation" 742 14400 NA
"good" "home_improvement" 782 10000 45000
"good" "debt_consolidation" 687 11700 45192
"good" "home_improvement" 732 6400 NA
"good" "vacation_wedding" 752 35000 146000
"good" "other" 672 1500 NA
"good" "medical" 662 10800 35918.4
"good" "debt_consolidation" 712 14600 60000
"good" "debt_consolidation" 742 15000 80000
"good" "other" 727 3000 NA
"good" "debt_consolidation" 712 10000 38000
"good" "debt_consolidation" 682 12000 48000
"bad" "other" 682 3000 18000
"good" "major_purchase" 717 18000 57600
"good" "debt_consolidation" 782 10000 NA
"good" "debt_consolidation" 782 15250 NA
"good" "debt_consolidation" 772 25000 97000
"good" "debt_consolidation" 682 14400 NA
"good" "major_purchase" 777 4800 54000
"good" "debt_consolidation" 747 3625 NA
"good" "vacation_wedding" 662 16000 85000
"good" "debt_consolidation" 712 9000 NA
"bad" "debt_consolidation" 762 22000 80000
"good" "debt_consolidation" 672 12500 43560
"good" "debt_consolidation" 692 3600 33504
"bad" "major_purchase" 697 4000 NA
"good" "debt_consolidation" 677 8000 50000
"good" "home_improvement" 747 15250 NA
"bad" "debt_consolidation" 797 8000 39000
"bad" "major_purchase" 732 8000 30000
"good" "small_business" 762 12000 NA
"good" "debt_consolidation" 672 24000 103000
"good" "debt_consolidation" 737 10000 42000
"good" "debt_consolidation" 707 10000 40704
"good" "debt_consolidation" 752 14000 NA
"good" "home_improvement" 742 12000 NA
"good" "debt_consolidation" 737 15000 60000
"good" "small_business" 707 12000 NA
"bad" "major_purchase" 702 3000 10720
"good" "debt_consolidation" 717 10000 NA
"good" "home_improvement" 737 15000 95000
"good" "home_improvement" 707 10000 53000
"good" "debt_consolidation" 712 9600 NA
"good" "vacation_wedding" 742 20000 74000
"good" "debt_consolidation" 677 25000 92000
"good" "debt_consolidation" 667 16000 56726
"good" "debt_consolidation" 752 13650 NA
"good" "debt_consolidation" 677 7200 25000
"good" "debt_consolidation" 727 14000 NA
"good" "debt_consolidation" 692 25000 104000
"good" "debt_consolidation" 697 10000 99000
"good" "major_purchase" 737 5375 NA
"bad" "debt_consolidation" 702 30000 75000
"good" "debt_consolidation" 707 12000 67656
"good" "debt_consolidation" 722 16950 75000
"good" "debt_consolidation" 737 16800 82000
"bad" "debt_consolidation" 692 5000 36300
"good" "home_improvement" 812 35000 90000
"bad" "debt_consolidation" 732 12000 32000
"bad" "vacation_wedding" 692 5000 46500
"good" "debt_consolidation" 802 10000 54000
"good" "home_improvement" 667 10000 70000
"bad" "vacation_wedding" 702 9000 56000
"good" "home_improvement" 802 15000 148000
"good" "debt_consolidation" 737 6300 NA
"good" "debt_consolidation" 732 30000 NA
"good" "debt_consolidation" 727 9600 85392
"good" "home_improvement" 702 9000 NA
"good" "debt_consolidation" 667 9600 NA
"good" "debt_consolidation" 722 10000 NA
"bad" "major_purchase" 702 9000 NA
"good" "major_purchase" 737 14000 260000
"good" "debt_consolidation" 717 15000 NA
"good" "debt_consolidation" 782 11000 NA
"bad" "debt_consolidation" 702 11000 42000
"good" "home_improvement" 727 4800 NA
"good" "medical" 727 14000 NA
"bad" "debt_consolidation" 742 15250 38000
"good" "major_purchase" 702 8000 24000
"good" "small_business" 747 15000 36000
"good" "debt_consolidation" 692 35000 166300
"good" "debt_consolidation" 682 9600 135000
"good" "debt_consolidation" 742 12000 36000
"good" "debt_consolidation" 702 25200 96260
"good" "major_purchase" 747 6500 60000
"good" "major_purchase" 682 4800 69000
"good" "small_business" 672 35000 102000
"good" "debt_consolidation" 747 6800 45000
"good" "other" 702 8000 NA
"good" "debt_consolidation" 737 10000 NA
